dt;temp;dew_point;feels_like;humidity;wind_speed;wind_deg
1422442800;24.70;23.67;25.68;94;0;0
1422446400;24.74;22.24;25.52;86;0;0
1422450000;25.43;21.52;26.09;79;15;10
1422453600;26.55;20.40;26.55;69;21;320
1422457200;28.21;18.89;29.42;57;51;20
1422460800;29.36;18.18;30.27;51;57;30
1422464400;29.92;19.00;31.25;52;72;350
1422468000;30.05;19.12;31.45;52;62;20
1422471600;30.10;19.77;31.88;54;77;320
1422475200;30.24;18.67;31.41;50;62;330
1422478800;29.72;18.82;30.94;52;62;330
1422482400;28.77;18.54;29.84;54;82;330
1422486000;28.12;18.80;29.29;57;82;350
1422489600;27.43;20.02;29.01;64;41;350
1422493200;26.90;20.01;28.38;66;26;330
1422496800;26.48;20.33;26.48;69;1;0
1422500400;26.25;21.03;26.25;73;15;340
1422504000;26.03;19.90;26.03;69;0;0
1422507600;25.75;21.62;26.42;78;0;0
1422511200;25.65;19.54;26.07;69;0;0
1422514800;25.50;19.40;25.91;69;0;0
1422518400;25.46;19.36;25.86;69;0;0
1422522000;25.47;19.37;25.87;69;0;0
1422525600;25.24;20.06;25.73;73;0;0
1422529200;25.23;21.74;25.92;81;21;320
1422532800;25.21;21.72;25.90;81;21;340
1422536400;25.87;21.10;26.47;75;26;260
1422540000;27.11;18.68;28.22;60;51;10
1422543600;28.28;19.23;29.63;58;41;30
1422547200;29.09;19.13;30.44;55;62;330
1422550800;29.38;21.60;32.22;63;592;15
1422554400;30.15;19.21;31.61;52;62;20
1422558000;30.30;18.07;31.17;48;51;40
1422561600;30.17;17.62;30.83;47;57;20
1422565200;29.63;16.79;29.97;46;62;30
1422568800;28.88;16.78;29.28;48;62;360
1422572400;28.17;17.08;28.74;51;51;40
1422576000;27.30;18.04;28.23;57;36;330
1422579600;26.72;19.35;27.99;64;26;330
1422583200;26.31;19.45;26.31;66;26;330
1422586800;25.90;20.69;26.45;73;21;320
1422590400;25.81;22.30;26.56;81;0;0
1422594000;25.76;22.25;26.51;81;0;0
1422597600;25.65;22.14;26.39;81;0;0
1422601200;25.41;21.91;26.12;81;0;0
1422604800;25.49;21.99;26.21;81;0;0
1422608400;25.35;21.85;26.06;81;0;0
1422612000;25.49;22.39;26.26;83;0;0
1422615600;25.18;22.09;25.92;83;31;340
1422619200;25.10;22.01;25.83;83;26;320
1422622800;25.81;21.68;26.48;78;26;340
1422626400;27.01;21.98;29.22;74;36;330
1422630000;28.13;21.91;30.78;69;41;320
1422633600;29.31;19.34;30.78;55;77;320
1422637200;29.61;18.71;30.78;52;77;320
1422640800;29.99;19.97;31.87;55;88;360
1422644400;30.29;18.39;31.32;49;51;20
1422648000;30.01;17.13;30.47;46;67;110
1422651600;29.64;19.64;31.30;55;57;20
1422655200;28.94;18.10;29.83;52;62;330
1422658800;28.22;20.25;30.02;62;36;20
1422662400;27.55;20.38;29.29;65;51;300
1422666000;26.99;21.96;29.18;74;21;300
1422669600;26.70;21.68;28.64;74;21;340
1422673200;26.26;22.12;26.26;78;21;330
1422676800;26.19;23.27;26.19;84;0;0
1422680400;26.16;23.44;26.16;85;0;0
1422684000;26.06;23.34;26.06;85;0;0
1422687600;25.84;23.12;26.70;85;0;0
1422691200;25.79;23.08;26.64;85;0;0
1422694800;25.74;23.22;26.62;86;0;0
1422698400;25.70;22.99;26.55;85;0;0
1422702000;25.53;22.43;26.31;83;1;0
1422705600;25.58;22.48;26.36;83;15;350
1422709200;25.86;22.75;26.67;83;21;280
1422712800;26.79;21.77;28.81;74;41;340
1422716400;28.13;21.18;30.38;66;77;320
1422720000;28.70;19.62;30.26;58;72;320
1422723600;28.96;19.87;30.67;58;77;340
1422727200;29.30;19.33;30.76;55;77;30
1422730800;28.95;19.86;30.65;58;51;20
1422734400;28.54;23.45;32.41;74;36;20
1422738000;28.51;23.42;32.34;74;41;40
1422741600;28.32;21.36;30.72;66;51;330
1422745200;27.68;21.48;29.94;69;41;20
1422748800;27.19;22.15;29.56;74;21;330
1422752400;26.70;22.54;28.94;78;15;360
1422756000;26.37;22.22;26.37;78;26;310
1422759600;26.31;22.17;26.31;78;0;0
1422763200;26.11;23.19;26.11;84;0;0
1422766800;26.04;23.32;26.04;85;0;0
1422770400;25.84;23.12;26.70;85;0;0
1422774000;25.66;22.95;26.50;85;0;0
1422777600;25.67;22.96;26.51;85;503;353
1422781200;25.66;22.95;26.50;85;497;349
1422784800;25.32;22.81;26.15;86;0;0
1422788400;25.23;22.14;25.98;83;36;320
1422792000;25.22;22.13;25.96;83;36;320
1422795600;25.68;22.58;26.47;83;36;320
1422799200;26.93;22.77;29.41;78;51;330
1422802800;28.08;22.09;30.82;70;62;330
1422806400;28.91;19.82;30.59;58;77;330
1422810000;29.62;20.48;31.77;58;88;330
1422813600;29.84;18.93;31.13;52;77;340
1422817200;29.77;18.86;31.02;52;93;330
1422820800;29.58;19.59;31.20;55;72;70
1422824400;29.38;20.26;31.36;58;67;20
1422828000;28.64;20.64;30.72;62;67;40
1422831600;28.21;21.26;30.52;66;51;20
1422835200;27.51;21.31;29.64;69;41;10
1422838800;27.11;22.08;29.41;74;26;20
1422842400;26.63;22.48;26.63;78;26;30
1422846000;26.57;22.42;26.57;78;36;330
1422849600;26.47;23.94;26.47;86;0;0
1422853200;26.30;23.77;26.30;86;0;0
1422856800;26.06;23.53;26.06;86;0;0
1422860400;26.00;23.67;26.00;87;0;0
1422864000;25.87;23.73;26.81;88;0;0
1422867600;25.65;23.51;26.57;88;0;0
1422871200;25.77;23.44;26.67;87;0;0
1422874800;25.80;22.69;26.60;83;26;350
1422878400;25.80;22.69;26.60;83;26;330
1422882000;26.30;23.18;26.30;83;36;320
1422885600;27.32;23.14;30.24;78;51;320
1422889200;28.89;21.90;31.80;66;62;330
1422892800;29.36;22.35;32.74;66;62;320
1422896400;29.99;21.91;33.22;62;67;310
1422900000;30.19;22.10;33.62;62;67;330
1422903600;30.53;21.61;33.65;59;62;360
1422907200;30.35;21.16;33.09;58;62;340
1422910800;30.14;20.97;32.70;58;51;330
1422914400;29.19;20.08;31.04;58;62;340
1422918000;28.60;20.61;30.65;62;51;340
1422921600;28.01;21.07;30.17;66;26;320
1422925200;27.50;22.45;30.17;74;31;330
1422928800;26.89;22.73;29.32;78;26;330
1422932400;26.89;22.73;29.32;78;21;330
1422936000;26.77;24.61;29.91;88;0;0
1422939600;26.56;24.41;26.56;88;0;0
1422943200;26.27;24.12;26.27;88;0;0
1422946800;26.18;24.03;26.18;88;0;0
1422950400;25.95;23.81;25.95;88;0;0
1422954000;25.90;23.76;26.84;88;0;0
1422957600;25.65;23.70;26.59;89;0;0
1422961200;25.70;22.59;26.49;83;15;320
1422964800;25.52;23.38;26.43;88;15;310
1422968400;26.01;22.90;26.01;83;26;320
1422972000;27.04;22.01;29.27;74;31;330
1422975600;28.96;20.95;31.28;62;62;340
1422979200;29.58;20.44;31.70;58;62;20
1422982800;29.82;20.67;32.12;58;72;320
1422986400;30.32;19.37;31.88;52;72;10
1422990000;30.59;20.52;32.91;55;72;320
1422993600;30.32;21.13;33.03;58;51;360
1422997200;30.01;20.84;32.46;58;77;350
1423000800;28.94;20.93;31.24;62;77;330
1423004400;28.31;21.35;30.70;66;67;320
1423008000;27.71;21.50;30.00;69;46;320
1423011600;27.17;22.13;29.52;74;36;330
1423015200;26.86;22.70;29.26;78;36;330
1423018800;26.74;22.58;29.02;78;36;330
1423022400;26.50;23.77;26.50;85;0;0
1423026000;26.39;23.66;26.39;85;0;0
1423029600;26.01;23.68;26.01;87;0;0
1423033200;25.92;23.59;26.84;87;0;0
1423036800;25.78;23.64;26.71;88;0;0
1423040400;25.77;23.63;26.70;88;0;0
1423044000;25.64;23.50;26.56;88;0;0
1423047600;25.71;21.59;26.37;78;21;330
1423051200;25.85;22.74;26.66;83;15;320
1423054800;26.03;22.92;26.03;83;26;330
1423058400;27.11;22.08;29.41;74;21;320
1423062000;28.45;20.47;30.40;62;62;360
1423065600;29.12;20.01;30.93;58;51;10
1423069200;29.65;19.65;31.31;55;62;350
1423072800;29.76;20.61;32.01;58;62;310
1423076400;30.06;20.03;31.99;55;62;30
1423080000;29.89;20.73;32.24;58;57;310
1423083600;29.26;21.23;31.82;62;62;330
1423087200;28.72;20.72;30.86;62;57;320
1423090800;28.11;22.12;30.88;70;26;330
1423094400;27.52;22.47;30.21;74;26;320
1423098000;27.00;22.83;29.55;78;26;330
1423101600;26.52;23.40;26.52;83;21;330
1423105200;26.43;23.31;26.43;83;21;330
1423108800;26.30;23.96;26.30;87;0;0
1423112400;26.28;24.13;26.28;88;0;0
1423116000;26.09;24.13;26.09;89;0;0
1423119600;25.97;24.02;25.97;89;0;0
1423123200;25.76;23.81;26.72;89;0;0
1423126800;25.87;23.92;26.84;89;0;0
1423130400;25.52;23.76;26.48;90;0;0
1423134000;25.45;24.41;26.51;94;1;0
1423137600;25.45;23.32;26.35;88;26;310
1423141200;25.98;23.84;25.98;88;21;320
1423144800;26.68;23.55;29.27;83;21;320
1423148400;28.21;23.13;31.67;74;21;330
1423152000;29.02;19.92;30.77;58;46;20
1423155600;29.08;19.98;30.86;58;62;320
1423159200;28.73;21.75;31.49;66;41;300
1423162800;28.61;21.38;31.11;65;41;310
1423166400;27.95;21.01;30.07;66;46;310
1423170000;28.73;20.47;30.73;61;51;340
1423173600;27.87;22.81;30.94;74;62;310
1423177200;27.32;23.14;30.24;78;51;320
1423180800;26.63;23.50;26.63;83;51;330
1423184400;26.43;22.28;26.43;78;31;310
1423188000;26.06;23.92;26.06;88;1;0
1423191600;26.08;22.97;26.08;83;1;0
1423195200;26.06;21.06;26.06;74;0;0
1423198800;26.14;21.14;26.14;74;0;0
1423202400;25.86;23.91;26.83;89;461;322
1423206000;25.74;21.61;26.41;78;0;0
1423209600;25.62;21.50;26.27;78;0;0
1423213200;25.61;21.49;26.26;78;0;0
1423216800;25.79;22.68;26.59;83;0;0
1423220400;25.88;22.37;26.64;81;15;320
1423224000;25.86;22.35;26.62;81;15;330
1423227600;26.09;22.98;26.09;83;26;330
1423231200;27.24;21.52;29.36;71;36;330
1423234800;28.16;19.93;29.81;61;62;60
1423238400;28.42;20.44;30.35;62;67;340
1423242000;28.82;20.01;30.59;59;62;330
1423245600;28.81;20.54;30.86;61;62;20
1423249200;28.52;21.79;31.24;67;41;320
1423252800;27.73;21.76;30.15;70;41;330
1423256400;27.26;23.09;30.11;78;26;320
1423260000;26.90;22.74;29.35;78;26;330
1423263600;26.90;21.43;28.85;72;51;20
1423267200;26.42;22.27;26.42;78;26;340
1423270800;26.33;21.10;26.33;73;31;30
1423274400;25.90;22.79;26.71;83;15;320
1423278000;25.88;22.16;26.61;80;15;320
1423281600;25.69;20.49;26.22;73;0;0
1423285200;25.65;20.45;26.18;73;0;0
1423288800;25.50;20.31;26.01;73;0;0
1423292400;25.28;21.17;25.90;78;0;0
1423296000;25.24;21.13;25.86;78;0;0
1423299600;25.19;21.08;25.80;78;0;0
1423303200;25.40;20.21;25.90;73;0;0
1423306800;25.25;21.35;25.89;79;36;330
1423310400;25.11;21.62;25.79;81;26;340
1423314000;25.25;21.76;25.95;81;36;330
1423317600;26.87;21.40;28.79;72;41;330
1423321200;27.78;20.09;29.44;63;57;330
1423324800;28.49;18.58;29.58;55;67;330
1423328400;29.34;18.47;30.39;52;67;320
1423332000;29.61;18.71;30.78;52;67;340
1423335600;29.53;18.95;30.81;53;67;340
1423339200;29.24;19.56;30.82;56;51;330
1423342800;28.78;18.85;29.99;55;51;310
1423346400;28.23;18.91;29.44;57;46;340
1423350000;27.44;20.03;29.02;64;46;30
1423353600;26.89;20.49;28.52;68;41;20
1423357200;26.59;20.44;26.59;69;21;20
1423360800;26.06;21.28;26.06;75;15;320
1423364400;25.97;21.20;25.97;75;21;320
1423368000;25.82;18.74;26.15;65;0;0
1423371600;25.55;19.44;25.96;69;0;0
1423375200;25.05;19.87;25.52;73;0;0
1423378800;24.94;19.77;25.40;73;0;0
1423382400;24.66;20.57;25.22;78;0;0
1423386000;24.81;19.64;25.25;73;0;0
1423389600;24.44;20.35;24.98;78;0;0
1423393200;24.34;20.87;24.94;81;15;320
1423396800;24.11;21.24;24.77;84;1;0
1423400400;24.93;20.83;25.52;78;15;300
1423404000;26.84;20.91;28.59;70;1;0
1423407600;27.73;19.79;29.26;62;26;10
1423411200;28.73;18.51;29.79;54;1;0
1423414800;29.51;18.00;30.35;50;1;0
1423418400;29.76;17.91;30.55;49;62;60
1423422000;29.53;18.33;30.52;51;51;30
1423425600;29.42;19.14;30.79;54;31;50
1423429200;29.44;18.56;30.53;52;41;60
1423432800;28.60;18.68;29.73;55;51;330
1423436400;27.85;19.10;29.13;59;51;340
1423440000;27.24;19.33;28.55;62;36;330
1423443600;26.57;20.42;26.57;69;36;330
1423447200;25.73;21.60;26.40;78;26;330
1423450800;25.46;21.96;26.18;81;26;290
1423454400;25.06;19.88;25.53;73;406;302
1423458000;24.77;20.67;25.34;78;398;304
1423461600;24.33;21.26;24.99;83;386;306
1423465200;24.18;21.11;24.82;83;37;307
1423468800;24.08;21.97;24.84;88;36;308
1423472400;23.96;20.90;24.58;83;351;306
1423476000;23.89;21.78;24.63;88;285;295
1423479600;23.87;21.19;24.53;85;15;330
1423483200;23.95;21.46;24.65;86;15;320
1423486800;24.38;21.31;25.04;83;21;320
1423490400;25.67;19.56;26.09;69;26;30
1423494000;27.38;19.20;28.66;61;21;30
1423497600;27.87;21.18;30.05;67;31;180
1423501200;28.57;20.84;30.74;63;36;120
1423504800;28.69;19.61;30.25;58;21;180
1423508400;28.51;19.17;29.85;57;0;0
1423512000;28.44;20.19;30.25;61;67;310
1423515600;28.36;19.31;29.75;58;51;310
1423519200;27.91;19.16;29.21;59;51;320
1423522800;27.37;20.21;29.01;65;51;330
1423526400;27.03;20.14;28.58;66;51;330
1423530000;26.58;20.89;26.58;71;41;330
1423533600;26.09;20.87;26.09;73;31;330
1423537200;25.83;21.28;26.45;76;26;310
1423540800;25.44;21.32;26.08;78;0;0
1423544400;25.21;23.27;26.11;89;203;314
1423548000;24.45;22.88;25.33;91;176;315
1423551600;24.19;22.81;25.07;92;166;315
1423555200;24.10;21.03;24.73;83;0;0
1423558800;23.90;20.84;24.51;83;0;0
1423562400;23.96;21.85;24.71;88;0;0
1423566000;23.78;22.40;24.62;92;15;320
1423569600;23.74;22.36;24.57;92;5;0
1423573200;24.52;21.44;25.19;83;5;0
1423576800;25.96;21.19;25.96;75;5;0
1423580400;27.46;20.30;29.15;65;21;140
1423584000;28.98;20.96;31.31;62;26;130
1423587600;28.30;20.32;30.15;62;26;120
1423591200;28.82;20.01;30.59;59;26;190
1423594800;28.45;20.47;30.40;62;26;190
1423598400;28.40;20.16;30.19;61;31;310
1423602000;28.29;21.08;30.53;65;41;320
1423605600;27.41;21.69;29.67;71;26;340
1423609200;27.16;21.45;29.22;71;26;330
1423612800;26.65;22.28;26.65;77;31;330
1423616400;26.08;22.36;26.08;80;26;320
1423620000;25.90;21.77;26.58;78;15;310
1423623600;25.42;22.32;26.18;83;15;330
1423627200;25.44;22.34;26.21;83;0;0
1423630800;25.18;22.09;25.92;83;0;0
1423634400;24.63;22.51;25.45;88;0;0
1423638000;24.47;22.35;25.27;88;0;0
1423641600;24.31;22.19;25.09;88;0;0
1423645200;24.34;20.26;24.87;78;0;0
1423648800;24.07;21.00;24.70;83;0;0
1423652400;23.91;22.53;24.76;92;0;0
1423656000;23.96;21.47;24.66;86;5;0
1423659600;24.46;22.34;25.26;88;1;0
1423663200;26.22;20.77;26.22;72;21;10
1423666800;27.45;20.04;29.04;64;31;330
1423670400;28.57;18.65;29.69;55;36;340
1423674000;29.46;17.30;30.01;48;26;360
1423677600;29.51;19.23;30.93;54;41;310
1423681200;29.03;21.78;31.90;65;41;320
1423684800;29.17;20.34;31.16;59;46;320
1423688400;29.50;19.51;31.07;55;57;330
1423692000;28.80;19.15;30.15;56;51;330
1423695600;28.21;19.44;29.65;59;41;320
1423699200;27.29;21.10;29.26;69;41;330
1423702800;27.06;20.88;28.87;69;21;330
1423706400;26.27;21.05;26.27;73;31;60
1423710000;26.03;23.31;26.03;85;371;343
1423713600;25.54;23.21;26.42;87;335;344
1423717200;25.09;22.96;25.95;88;307;342
1423720800;25.02;20.92;25.61;78;0;0
1423724400;24.89;21.80;25.60;83;0;0
1423728000;24.50;22.38;25.30;88;0;0
1423731600;24.39;21.32;25.05;83;0;0
1423735200;24.48;22.36;25.28;88;0;0
1423738800;24.53;21.65;25.23;84;5;0
1423742400;24.42;22.30;25.22;88;5;0
1423746000;25.24;21.34;25.88;79;5;0
1423749600;26.98;20.57;28.66;68;26;330
1423753200;28.12;21.17;30.36;66;0;0
1423756800;29.28;19.01;30.58;54;41;10
1423760400;30.11;19.17;31.54;52;41;30
1423764000;30.33;18.43;31.38;49;31;330
1423767600;30.36;19.40;31.94;52;31;50
1423771200;29.77;21.44;32.59;61;41;40
1423774800;29.95;19.93;31.80;55;62;40
1423778400;29.17;19.21;30.56;55;51;30
1423782000;28.71;18.78;29.88;55;62;20
1423785600;27.76;20.33;29.52;64;41;40
1423789200;27.27;21.09;29.22;69;15;320
1423792800;26.65;21.19;26.65;72;26;320
1423796400;26.37;20.92;26.37;72;41;320
1423800000;26.33;20.19;26.33;69;0;0
1423803600;26.18;20.05;26.18;69;41;20
1423807200;26.15;20.02;26.15;69;41;20
1423810800;26.09;19.96;26.09;69;0;0
1423814400;25.98;19.85;25.98;69;0;0
1423818000;25.73;19.62;26.16;69;0;0
1423821600;25.79;19.67;26.23;69;0;0
1423825200;25.97;19.84;25.97;69;51;320
1423828800;26.13;19.04;26.13;65;31;60
1423832400;26.36;18.24;26.36;61;36;20
1423836000;27.28;20.13;28.87;65;62;40
1423839600;28.10;20.14;29.83;62;57;20
1423843200;28.95;19.58;30.51;57;51;20
1423846800;29.69;18.79;30.90;52;82;50
1423850400;29.86;18.94;31.16;52;82;360
1423854000;29.54;19.55;31.14;55;77;360
1423857600;28.73;21.99;31.65;67;72;320
1423861200;28.04;21.82;30.61;69;72;10
1423864800;27.20;21.02;29.11;69;82;340
1423868400;26.74;20.81;28.43;70;41;320
1423872000;26.20;20.98;26.20;73;41;300
1423875600;25.95;21.18;25.95;75;51;300
1423879200;25.92;21.15;26.53;75;41;290
1423882800;25.83;20.40;26.35;72;72;310
1423886400;26.02;19.89;26.02;69;41;300
1423890000;26.00;19.87;26.00;69;51;310
1423893600;25.76;19.64;26.19;69;31;300
1423897200;25.66;19.55;26.08;69;41;310
1423900800;25.64;19.53;26.06;69;41;320
1423904400;25.67;19.56;26.09;69;31;310
1423908000;25.51;20.31;26.02;73;0;0
1423911600;25.30;21.19;25.92;78;21;350
1423915200;25.39;20.85;25.97;76;41;330
1423918800;25.82;20.61;26.36;73;51;330
1423922400;26.89;20.72;28.59;69;51;320
1423926000;27.43;21.24;29.50;69;67;340
1423929600;27.94;21.24;30.17;67;62;320
1423933200;28.13;21.18;30.38;66;51;310
1423936800;28.04;20.08;29.74;62;82;340
1423940400;28.01;21.31;30.30;67;72;330
1423944000;27.61;21.41;29.82;69;72;330
1423947600;27.53;20.85;29.47;67;72;330
1423951200;27.06;21.35;29.04;71;62;280
1423954800;26.63;21.83;26.63;75;77;320
1423958400;26.46;21.67;26.46;75;51;320
1423962000;26.14;22.42;26.14;80;41;320
1423965600;26.09;22.98;26.09;83;36;320
1423969200;26.03;22.92;26.03;83;41;320
1423972800;25.96;20.97;25.96;74;0;0
1423976400;25.87;21.74;26.55;78;0;0
1423980000;25.82;19.70;26.26;69;0;0
1423983600;25.76;19.64;26.19;69;0;0
1423987200;25.54;20.56;26.08;74;0;0
1423990800;25.67;19.56;26.09;69;0;0
1423994400;25.59;18.53;25.90;65;0;0
1423998000;25.59;18.53;25.90;65;0;0
1424001600;25.59;22.49;26.37;83;41;330
1424005200;25.94;20.95;26.52;74;36;340
1424008800;27.05;20.15;28.61;66;46;10
1424012400;28.32;20.08;30.06;61;93;20
1424016000;28.94;18.99;30.22;55;93;10
1424019600;29.21;17.72;29.94;50;72;30
1424023200;29.40;18.52;30.47;52;103;10
1424026800;29.44;18.86;30.68;53;93;30
1424030400;29.40;19.99;31.23;57;103;30
1424034000;29.20;19.81;30.90;57;103;40
1424037600;28.68;19.04;29.97;56;82;30
1424041200;28.04;19.28;29.40;59;72;20
1424044800;27.41;20.00;28.98;64;41;360
1424048400;26.93;21.23;28.82;71;31;20
1424052000;26.61;21.37;26.61;73;31;40
1424055600;26.57;20.42;26.57;69;21;330
1424059200;26.46;18.33;26.46;61;0;0
1424062800;26.19;19.09;26.19;65;0;0
1424066400;26.04;18.95;26.04;65;51;20
1424070000;25.82;19.70;26.26;69;0;0
1424073600;25.53;20.33;26.04;73;0;0
1424077200;25.47;20.28;25.98;73;0;0
1424080800;25.77;20.56;26.31;73;0;0
1424084400;25.79;21.24;26.41;76;21;330
1424088000;25.82;21.05;26.42;75;21;330
1424091600;26.10;21.32;26.10;75;31;40
1424095200;27.39;20.96;29.33;68;62;20
1424098800;28.46;19.67;30.02;59;62;20
1424102400;28.95;19.00;30.23;55;72;40
1424106000;29.62;18.72;30.79;52;62;40
1424109600;29.65;18.75;30.84;52;46;30
1424113200;29.61;18.71;30.78;52;51;30
1424116800;29.92;19.90;31.75;55;51;20
1424120400;29.34;21.04;31.79;61;51;20
1424124000;28.57;20.84;30.74;63;51;340
1424127600;28.18;21.23;30.47;66;46;330
1424131200;27.60;21.40;29.80;69;36;340
1424134800;26.72;21.25;28.53;72;21;320
1424138400;26.59;21.13;26.59;72;31;320
1424142000;26.18;21.83;26.18;77;31;320
1424145600;26.33;19.23;26.33;65;0;0
1424149200;26.24;19.14;26.24;65;0;0
1424152800;26.20;23.08;26.20;83;504;340
1424156400;25.67;22.76;26.49;84;474;340
1424160000;25.52;21.40;26.16;78;0;0
1424163600;25.44;21.32;26.08;78;0;0
1424167200;25.42;21.30;26.05;78;0;0
1424170800;25.40;21.90;26.11;81;1;0
1424174400;25.31;22.21;26.06;83;1;0
1424178000;25.79;22.28;26.54;81;1;0
1424181600;27.42;21.92;29.80;72;36;320
1424185200;28.54;21.32;30.98;65;62;320
1424188800;29.55;19.26;30.99;54;62;110
1424192400;29.88;19.86;31.69;55;67;340
1424196000;29.91;20.75;32.28;58;62;320
1424199600;29.90;21.83;33.04;62;57;320
1424203200;30.16;20.42;32.35;56;51;320
1424206800;29.51;21.46;32.28;62;51;320
1424210400;28.88;20.87;31.13;62;41;320
1424214000;28.33;20.61;30.33;63;41;290
1424217600;27.67;20.74;29.59;66;31;330
1424221200;27.07;22.90;29.70;78;31;320
1424224800;26.50;22.77;26.50;80;26;320
1424228400;26.34;22.20;26.34;78;21;330
1424232000;26.21;21.21;26.21;74;0;0
1424235600;25.89;21.76;26.57;78;0;0
1424239200;25.59;20.39;26.11;73;0;0
1424242800;25.27;22.17;26.02;83;0;0
1424246400;25.19;21.08;25.80;78;0;0
1424250000;25.22;21.11;25.83;78;0;0
1424253600;24.92;21.83;25.63;83;0;0
1424257200;24.95;22.82;25.80;88;21;300
1424260800;25.18;22.28;25.95;84;21;330
1424264400;25.69;22.18;26.43;81;15;330
1424268000;27.02;21.54;29.06;72;41;330
1424271600;28.36;21.40;30.80;66;57;330
1424275200;29.38;19.40;30.88;55;62;10
1424278800;29.85;19.24;31.30;53;62;340
1424282400;30.10;20.07;32.06;55;62;330
1424286000;30.18;19.24;31.65;52;62;360
1424289600;30.14;20.11;32.12;55;51;330
1424293200;30.04;20.01;31.96;55;51;320
1424296800;29.87;18.64;31.01;51;57;320
1424300400;28.85;19.76;30.49;58;41;320
1424304000;27.61;21.41;29.82;69;41;320
1424307600;26.97;21.26;28.89;71;31;330
1424311200;26.60;22.24;26.60;77;26;330
1424314800;26.08;22.56;26.08;81;21;320
1424318400;25.96;21.83;25.96;78;0;0
1424322000;25.80;21.67;26.47;78;0;0
1424325600;25.30;22.20;26.05;83;0;0
1424329200;25.21;22.12;25.95;83;0;0
1424332800;25.21;22.12;25.95;83;0;0
1424336400;25.37;19.27;25.76;69;0;0
1424340000;25.24;19.15;25.62;69;0;0
1424343600;25.30;20.55;25.84;75;1;0
1424347200;25.18;20.65;25.74;76;1;0
1424350800;25.82;20.39;26.34;72;21;330
1424354400;27.02;19.63;28.41;64;26;330
1424358000;27.87;19.92;29.47;62;51;330
1424361600;28.34;19.56;29.84;59;51;330
1424365200;28.92;20.91;31.20;62;62;340
1424368800;28.89;21.14;31.31;63;51;330
1424372400;28.99;21.99;31.99;66;77;20
1424376000;29.60;17.76;30.33;49;57;330
1424379600;29.32;17.50;29.95;49;62;360
1424383200;28.64;16.56;28.99;48;41;330
1424386800;28.01;17.24;28.64;52;41;330
1424390400;26.96;20.79;28.71;69;31;330
1424394000;26.55;21.09;26.55;72;31;330
1424397600;26.22;22.08;26.22;78;31;320
1424401200;26.10;20.88;26.10;73;26;280
1424404800;25.92;20.71;26.47;73;0;0
1424408400;25.90;20.69;26.45;73;0;0
1424412000;25.42;21.30;26.05;78;0;0
1424415600;25.33;21.22;25.96;78;0;0
1424419200;25.02;21.93;25.74;83;0;0
1424422800;25.17;21.06;25.78;78;0;0
1424426400;24.70;21.62;25.39;83;0;0
1424430000;24.69;22.57;25.51;88;26;310
1424433600;24.64;21.76;25.35;84;31;340
1424437200;25.11;21.21;25.74;79;31;330
1424440800;26.42;20.74;26.42;71;41;10
1424444400;28.71;18.78;29.88;55;57;30
1424448000;29.33;18.46;30.37;52;51;10
1424451600;29.88;18.01;30.72;49;51;330
1424455200;30.43;16.45;30.60;43;77;10
1424458800;30.48;17.56;31.11;46;67;70
1424462400;30.02;17.82;30.77;48;67;330
1424466000;29.86;17.00;30.27;46;62;190
1424469600;28.99;17.84;29.77;51;51;30
1424473200;28.49;17.38;29.13;51;62;350
1424476800;27.56;18.56;28.64;58;36;10
1424480400;26.95;19.56;28.31;64;15;330
1424484000;26.27;22.13;26.27;78;26;330
1424487600;26.18;19.08;26.18;65;0;0
1424491200;25.85;19.73;26.29;69;0;0
1424494800;25.57;19.46;25.98;69;0;0
1424498400;25.21;22.89;26.06;87;341;339
1424502000;25.01;19.83;25.47;73;0;0
1424505600;24.68;20.59;25.24;78;0;0
1424509200;24.57;20.48;25.12;78;0;0
1424512800;24.37;21.30;25.03;83;0;0
1424516400;24.12;21.63;24.83;86;0;0
1424520000;24.20;22.09;24.97;88;0;0
1424523600;24.94;21.45;25.60;81;31;300
